0.00020404,5.24473885,0.00020004,0.0002091,0.00020001,0.00019908,BTC-DYN,98,2101,25833.14528198
2.994e-05,136.21958545,2.958e-05,3.329e-05,2.99e-05,2.828e-05,BTC-EBST,361,4844,4474890.71962296
6.956e-05,31.66316655,6.95e-05,7.05e-05,6.95e-05,6.58e-05,BTC-EDG,286,4703,459710.34280999
1.78e-05,0.8617918,1.727e-05,1.78e-05,1.78e-05,1.715e-05,BTC-EFL,72,1031,49178.78934274
2.495e-05,0.69548491,2.438e-05,2.495e-05,2.495e-05,2.366e-05,BTC-EGC,85,1436,28662.16267836
0.0004347,42.92897231,0.00043078,0.00043469,0.00043012,0.0003995,BTC-EMC,288,1980,102141.58281653
2.938e-05,55.18148307,2.903e-05,3.11e-05,2.903e-05,2.9e-05,BTC-EMC2,502,7056,1857699.71441338
0.000343,90.63132925,0.00034276,0.00036346,0.00034276,0.00033138,BTC-ENG,336,1340,259438.39385888
1.054e-05,0.93307342,1.041e-05,1.057e-05,1.054e-05,1.041e-05,BTC-ENRG,158,2046,89187.33706702
4.822e-05,0.45032664,4.763e-05,4.826e-05,4.763e-05,4.763e-05,BTC-ERC,37,884,9391.39919593
0.00220974,183.16221553,0.00219478,0.00225977,0.00219415,0.00212,BTC-ETC,641,7826,83299.40020492
0.08517796,784.0083651,0.0851,0.08551999,0.0851,0.08308,BTC-ETH,4087,3234,9351.14258132
0.0001242,2.01635201,0.00012247,0.00012999,0.0001251,0.00012164,BTC-EXCL,105,1399,16078.4801557
0.00022961,18.23242087,0.00022534,0.000235,0.00022669,0.0002215,BTC-EXP,222,3176,79929.06038934
0.00243383,32.24104796,0.00243381,0.002598,0.00243381,0.0024,BTC-FCT,188,2601,13110.78685808
2.03e-06,2.78088419,2e-06,2.05e-06,2.02e-06,1.93e-06,BTC-FLDC,153,3667,1396189.22848671
1.2e-05,3.39811712,1.199e-05,1.25e-05,1.199e-05,1.131e-05,BTC-FLO,125,1210,284119.06033175
2.115e-05,10.28865992,2.073e-05,2.139e-05,2.074e-05,2e-05,BTC-FTC,261,1965,497958.28888711
0.00094703,0.43797844,0.00094011,0.00096469,0.00094011,0.00091201,BTC-GAM,58,560,472.02991234
0.00017457,25.49032149,0.00017003,0.00017751,0.00017346,0.00015832,BTC-GAME,159,3346,152401.36208444
8.32e-06,0.56539832,8.22e-06,8.4e-06,8.22e-06,8.06e-06,BTC-GBG,61,1817,68702.74394714
0.02637642,12.34888207,0.02610477,0.02707614,0.02649438,0.02600101,BTC-GBYTE,183,1681,471.03271793
0.00022529,3.36367693,0.0002215,0.000231,0.00022663,0.00021222,BTC-GEO,93,2084,15224.2962965
3.48e-05,12.37424432,3.378e-05,3.486e-05,3.378e-05,2.762e-05,BTC-GLD,414,983,411767.28554089
0.01148633,35.63487322,0.01127439,0.0120885,0.01148646,0.01037,BTC-GNO,119,2088,3224.24612695
7.013e-05,46.38918961,6.93e-05,7.299e-05,6.925e-05,6.906e-05,BTC-GNT,712,4089,654876.95744428
8.1e-06,2.52378585,7.95e-06,8.4e-06,7.95e-06,7.94e-06,BTC-GOLOS,94,2077,304645.25671165
5.43e-06,1.5407971,5.4e-06,5.51e-06,5.38e-06,5.35e-06,BTC-GRC,143,2180,285447.1397409
0.00016295,331.64272387,0.00016202,0.00018421,0.00016295,0.00016061,BTC-GRS,574,1619,1906217.36916061
3.324e-05,80.44124562,3.3e-05,3.518e-05,3.324e-05,3.235e-05,BTC-GUP,235,3539,2395093.92523335
1.877e-05,18.07042735,1.861e-05,1.925e-05,1.861e-05,1.762e-05,BTC-HMQ,182,3397,965888.3184213
1.474e-05,27.00379168,1.463e-05,1.56e-05,1.465e-05,1.45e-05,BTC-IGNIS,523,4115,1822337.97436368
4.12e-05,12.10215764,4.061e-05,4.517e-05,4.181e-05,3.683e-05,BTC-INCNT,100,982,287058.00255669
0.00015481,6.30814068,0.00015402,0.000169,0.00015481,0.000151,BTC-IOC,197,2488,40022.99535023
0.00024931,15.12989858,0.00024724,0.0002597,0.00024932,0.00024088,BTC-ION,160,1812,60677.59541116
0.0002149,10.74919115,0.00021193,0.000217,0.00021497,0.00020299,BTC-IOP,141,4240,51072.04953513
0.0003825,68.31430266,0.00038086,0.00039224,0.00038086,0.00035571,BTC-KMD,590,3603,181840.59574136
0.000391,8.57854847,0.0003862,0.0003939,0.00039383,0.0003622,BTC-KORE,156,1203,22861.65259275
2.939e-05,39.77473064,2.9e-05,3.068e-05,2.9e-05,2.725e-05,BTC-LBC,291,5542,1362645.23231518
